STATIONS_ID,MESS_DATUM,QUALITAETS_NIVEAU,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
433,1948-07-24,5,6.0,52.00,12.1,20.3,1015.00,-999,9.9,13.9,24.3,-999,0,.0,-999,0
433,1948-07-25,5,7.3,62.00,15.4,21.4,1018.20,-999,14.4,16.4,25.4,-999,0,.0,-999,0
433,1948-07-26,5,3.0,63.00,18.0,24.0,1021.20,-999,16.0,16.4,28.0,-999,0,.0,-999,0
433,1948-07-27,5,.3,53.00,15.9,24.9,1019.00,-999,16.3,18.8,29.9,-999,0,.0,-999,0
433,1948-07-28,5,.0,43.00,12.9,25.0,1016.40,-999,15.7,18.8,30.1,-999,0,.0,-999,0
433,1948-07-29,5,.0,45.00,14.1,25.7,1013.70,-999,15.1,18.0,32.7,-999,0,.0,-999,0
433,1948-07-30,5,.0,46.00,15.2,26.5,1013.30,-999,16.5,19.4,31.5,-999,0,.0,-999,0
433,1948-07-31,5,.7,46.00,15.0,26.2,1015.00,-999,17.4,20.2,30.4,-999,0,.0,-999,0
433,1948-08-01,5,.0,40.00,13.5,26.7,1012.10,-999,14.0,19.4,33.5,-999,0,.0,-999,0
433,1948-08-02,5,1.0,41.00,14.2,27.5,1003.10,-999,15.5,19.6,34.0,-999,0,.0,-999,0
433,1948-08-03,5,7.0,70.00,17.2,20.5,1003.30,-999,17.7,19.4,27.2,-999,0,.0,-999,0
433,1948-08-04,5,6.7,71.00,16.1,19.8,1007.00,-999,15.0,16.8,23.2,-999,1,1.1,-999,0
433,1948-08-05,5,4.3,57.00,11.7,18.2,1007.40,-999,13.0,15.3,21.8,-999,1,.0,-999,0
433,1948-08-06,5,5.0,51.00,12.3,20.8,1006.10,-999,11.2,15.0,24.9,-999,0,.0,-999,0
433,1948-08-07,5,6.7,62.00,16.4,22.2,999.10,-999,14.4,16.6,28.1,-999,0,.0,-999,0
433,1948-08-08,5,6.0,82.00,18.7,18.8,995.70,-999,16.0,17.2,21.6,-999,1,1.1,-999,0
433,1948-08-09,5,3.3,60.00,13.7,20.0,1001.20,-999,13.0,15.3,24.8,-999,1,3.5,-999,0
433,1948-08-10,5,6.7,69.00,15.2,19.5,1004.50,-999,10.5,14.2,24.3,-999,0,.0,-999,0
433,1948-08-11,5,6.0,69.00,15.2,19.4,1004.80,-999,11.9,14.8,23.1,-999,1,.2,-999,0
433,1948-08-12,5,6.7,73.00,15.8,18.3,999.10,-999,14.0,15.9,25.7,-999,1,2.6,-999,0
433,1948-08-13,5,8.0,95.00,15.3,13.7,993.20,-999,13.8,12.6,16.6,-999,1,28.8,-999,0
433,1948-08-14,5,6.3,74.00,15.0,17.7,996.80,-999,11.5,12.7,21.3,-999,1,76.7,-999,0
433,1948-08-15,5,5.3,73.00,13.5,16.0,1010.40,-999,13.0,14.3,20.0,-999,1,.7,-999,0
433,1948-08-16,5,3.7,67.00,15.2,20.0,1013.10,-999,9.5,12.5,25.5,-999,0,.0,-999,0
433,1948-08-17,5,6.0,73.00,18.7,21.6,1006.90,-999,12.4,15.3,27.9,-999,0,.0,-999,0
433,1948-08-18,5,5.0,63.00,13.2,18.5,1004.10,-999,15.0,16.3,21.6,-999,1,1.2,-999,0
433,1948-08-19,5,7.0,85.00,14.6,15.4,998.70,-999,12.5,14.0,18.3,-999,1,7.9,-999,0
433,1948-08-20,5,6.7,79.00,13.2,15.0,1008.10,-999,10.4,11.8,19.1,-999,1,23.1,-999,0
433,1948-08-21,5,2.3,66.00,12.9,17.5,1012.80,-999,8.0,11.4,22.2,-999,1,.0,-999,0
433,1948-08-22,5,7.7,84.00,16.1,17.0,1007.80,-999,10.3,13.0,20.1,-999,0,.0,-999,0
433,1948-08-23,5,7.7,77.00,15.2,17.4,1007.70,-999,12.3,14.8,21.0,-999,1,4.0,-999,0
433,1948-08-24,5,5.0,72.00,14.2,17.4,1007.20,-999,13.0,14.8,21.7,-999,1,.0,-999,0
433,1948-08-25,5,7.0,80.00,16.9,18.6,1006.40,-999,8.8,11.5,21.3,-999,1,.0,-999,0
433,1948-08-26,5,6.0,70.00,13.3,16.3,1004.60,-999,14.4,15.6,20.4,-999,1,2.5,-999,0
433,1948-08-27,5,6.3,70.00,11.8,15.1,1011.20,-999,11.4,12.9,18.8,-999,1,.3,-999,0
433,1948-08-28,5,5.7,65.00,10.2,13.9,1016.50,-999,8.2,11.0,18.0,-999,1,2.0,-999,0
433,1948-08-29,5,3.3,68.00,11.8,15.7,1019.90,-999,7.1,10.6,20.8,-999,0,.0,-999,0
433,1948-08-30,5,5.3,61.00,11.7,17.5,1020.10,-999,6.6,10.4,21.8,-999,0,.0,-999,0
433,1948-08-31,5,4.7,62.00,14.2,19.4,1016.50,-999,12.5,15.5,24.8,-999,0,.0,-999,0
433,1948-09-01,5,5.3,64.00,13.3,18.6,1008.30,-999,10.2,13.3,25.4,-999,0,.0,-999,0
433,1948-09-02,5,5.3,70.00,12.3,15.5,1007.90,-999,12.8,14.3,19.5,-999,1,.3,-999,0
433,1948-09-03,5,6.3,61.00,11.5,17.5,1002.80,-999,6.7,10.0,23.5,-999,0,.0,-999,0
433,1948-09-04,5,4.3,65.00,14.3,19.2,1001.60,-999,11.3,13.7,24.4,-999,0,.0,-999,0
433,1948-09-05,5,5.7,67.00,17.7,22.5,999.50,-999,13.4,15.8,29.3,-999,0,.0,-999,0
433,1948-09-06,5,7.3,71.00,15.3,18.2,1001.50,-999,14.4,16.2,24.1,-999,0,.0,-999,0
433,1948-09-07,5,4.3,69.00,11.7,15.2,1013.50,-999,11.6,13.0,20.0,-999,1,.1,-999,0
433,1948-09-08,5,.7,59.00,10.6,16.5,1020.50,-999,6.0,10.0,22.8,-999,1,.0,-999,0
433,1948-09-09,5,3.0,60.00,12.0,18.3,1020.30,-999,7.0,11.7,24.7,-999,0,.0,-999,0
433,1948-09-10,5,1.3,66.00,15.7,20.9,1015.60,-999,10.5,14.3,27.6,-999,0,.0,-999,0
433,1948-09-11,5,4.3,64.00,17.1,22.7,1006.50,-999,12.1,15.9,30.4,-999,0,.0,-999,0
433,1948-09-12,5,7.0,72.00,16.2,19.1,1008.20,-999,14.2,17.9,22.2,-999,0,.0,-999,0
433,1948-09-13,5,5.7,82.00,16.9,17.9,1007.90,-999,13.9,16.6,20.4,-999,0,.0,-999,0
433,1948-09-14,5,5.0,67.00,13.1,17.0,1013.70,-999,10.5,14.3,22.0,-999,0,.0,-999,0
433,1948-09-15,5,7.7,76.00,14.9,17.3,1013.60,-999,10.5,14.5,20.9,-999,1,.0,-999,0
433,1948-09-16,5,8.0,75.00,12.5,14.3,1010.70,-999,11.1,13.7,18.0,-999,1,.1,-999,0
433,1948-09-17,5,7.7,76.00,12.4,14.2,1010.30,-999,9.5,11.8,17.2,-999,1,1.4,-999,0
433,1948-09-18,5,5.0,64.00,10.6,14.3,1007.30,-999,11.8,12.7,17.7,-999,1,.0,-999,0
433,1948-09-19,5,7.3,77.00,12.5,14.6,1010.70,-999,7.4,9.6,18.1,-999,1,.0,-999,0
433,1948-09-20,5,6.7,71.00,10.4,11.8,1002.30,-999,12.5,9.6,16.4,-999,1,.1,-999,0
433,1948-09-21,5,4.0,64.00,7.5,9.0,1001.70,-999,5.7,7.7,12.7,-999,1,.4,-999,0
433,1948-09-22,5,7.0,75.00,7.9,7.7,1007.00,-999,2.9,5.0,12.4,-999,1,.5,-999,0
433,1948-09-23,5,3.7,73.00,8.2,9.0,1012.70,-999,2.0,5.1,14.2,-999,1,2.1,-999,0
433,1948-09-24,5,6.7,63.00,7.9,11.5,1015.70,-999,1.8,4.9,16.3,-999,0,.0,-999,0
433,1948-09-25,5,5.3,70.00,10.6,13.4,1014.50,-999,5.8,9.0,19.3,-999,0,.0,-999,0
433,1948-09-26,5,4.7,76.00,11.7,13.4,1012.10,-999,4.8,8.5,18.5,-999,0,.0,-999,0
433,1948-09-27,5,6.3,67.00,12.7,17.6,1011.00,-999,6.0,9.1,23.5,-999,0,.0,-999,0
433,1948-09-28,5,.3,65.00,14.7,19.8,1010.70,-999,9.8,13.0,26.9,-999,1,.0,-999,0
433,1948-09-29,5,5.7,71.00,14.6,17.5,1011.60,-999,12.4,15.6,22.0,-999,1,.0,-999,0
433,1948-09-30,5,4.7,70.00,11.2,13.8,1015.40,-999,10.3,12.7,17.3,-999,0,.0,-999,0
433,1948-10-01,5,6.3,69.00,9.3,11.2,1022.80,-999,9.0,10.3,14.0,-999,1,.0,-999,0
433,1948-10-02,5,7.7,73.00,12.5,15.8,1017.00,-999,5.5,8.3,20.3,-999,0,.0,-999,0
433,1948-10-03,5,8.0,85.00,13.9,14.0,1008.40,-999,13.0,12.4,17.5,-999,1,.2,-999,0
433,1948-10-04,5,6.0,82.00,10.6,10.7,1005.60,-999,8.7,9.2,13.9,-999,1,6.2,-999,0
433,1948-10-05,5,4.7,74.00,7.9,8.4,1018.30,-999,.5,3.7,11.3,-999,1,1.4,-999,0
433,1948-10-06,5,8.0,70.00,8.5,9.9,1022.30,-999,6.9,8.5,11.1,-999,0,.0,-999,0
433,1948-10-07,5,.3,66.00,7.8,9.6,1022.30,-999,1.5,5.6,13.5,-999,0,.0,-999,0
433,1948-10-08,5,2.0,72.00,8.5,9.8,1026.20,-999,-.1,4.0,14.9,-999,0,.0,-999,0
433,1948-10-09,5,6.0,77.00,8.7,9.1,1028.60,-999,2.2,5.2,12.2,-999,0,.0,-999,0
433,1948-10-10,5,2.3,65.00,6.1,6.5,1028.70,-999,.5,3.1,11.1,-999,0,.0,-999,0
433,1948-10-11,5,7.7,57.00,5.7,7.8,1022.10,-999,.0,2.8,11.9,-999,0,.0,-999,0
433,1948-10-12,5,8.0,64.00,7.4,9.4,1011.50,-999,2.5,4.9,13.0,-999,0,.0,-999,0
433,1948-10-13,5,6.7,88.00,12.0,11.1,1009.50,-999,6.8,9.4,15.5,-999,1,.0,-999,0
433,1948-10-14,5,4.3,81.00,10.6,11.4,1006.10,-999,2.5,4.3,17.9,-999,1,.2,-999,0
433,1948-10-15,5,6.0,94.00,12.2,10.4,1002.90,-999,5.9,9.5,12.4,-999,1,.0,-999,0
433,1948-10-16,5,2.0,82.00,10.4,10.6,1006.10,-999,3.6,6.0,15.8,-999,1,13.6,-999,0
433,1948-10-17,5,3.7,68.00,10.1,13.2,1000.60,-999,3.8,7.7,18.5,-999,1,.3,-999,0
433,1948-10-18,5,5.3,82.00,12.0,12.0,990.20,-999,8.5,9.3,17.4,-999,1,1.0,-999,0
433,1948-10-19,5,5.3,73.00,8.8,9.5,998.20,-999,4.1,7.4,13.8,-999,1,2.4,-999,0
433,1948-10-20,5,7.0,71.00,7.8,9.1,1010.60,-999,1.9,4.0,12.4,-999,0,.0,-999,0
433,1948-10-21,5,7.3,74.00,10.4,12.2,1012.30,-999,7.9,9.8,15.7,-999,1,.0,-999,0
433,1948-10-22,5,7.3,81.00,12.8,14.0,1007.50,-999,9.4,11.1,15.4,-999,1,1.1,-999,0
433,1948-10-23,5,7.3,76.00,8.8,8.8,1004.50,-999,7.0,7.8,14.5,-999,1,3.5,-999,0
433,1948-10-24,5,8.0,84.00,10.5,10.6,1004.90,-999,5.4,7.6,12.4,-999,1,1.2,-999,0
433,1948-10-25,5,6.7,75.00,11.2,12.8,1001.20,-999,8.3,10.7,17.0,-999,1,1.2,-999,0
433,1948-10-26,5,5.3,86.00,10.3,9.0,1003.20,-999,6.5,7.4,14.3,-999,1,.1,-999,0
433,1948-10-27,5,5.7,80.00,7.0,5.4,1016.50,-999,-.3,2.3,7.7,-999,1,.6,-999,0
433,1948-10-28,5,8.0,85.00,7.1,4.2,1014.60,-999,2.5,3.3,6.4,-999,1,.3,-999,0
433,1948-10-29,5,8.0,87.00,7.0,3.9,1015.20,-999,1.1,2.8,5.1,-999,1,11.6,-999,0
433,1948-10-30,5,8.0,79.00,6.2,3.4,1018.60,-999,1.3,2.6,4.5,-999,1,1.5,-999,0
433,1948-10-31,5,8.0,89.00,6.4,2.1,1020.10,-999,1.0,1.8,3.6,-999,1,.0,-999,0
433,1948-11-01,5,8.0,94.00,7.1,3.0,1021.60,-999,.5,1.4,3.9,-999,1,.2,-999,0
433,1948-11-02,5,8.0,87.00,8.0,5.9,1011.40,-999,2.4,3.3,7.8,-999,0,.0,-999,0
433,1948-11-03,5,8.0,90.00,10.5,9.4,1003.60,-999,4.1,5.4,11.6,-999,1,.0,-999,0
433,1948-11-04,5,7.3,78.00,10.4,11.3,1002.40,-999,5.5,8.7,13.2,-999,1,2.5,-999,0
433,1948-11-05,5,5.3,90.00,11.0,9.4,994.30,-999,8.0,8.4,11.8,-999,1,3.1,-999,0
433,1948-11-06,5,2.0,69.00,7.1,7.4,1005.10,-999,3.9,6.4,10.2,-999,1,9.9,-999,0
433,1948-11-07,5,7.3,94.00,7.1,3.3,1008.50,-999,-2.0,1.2,7.0,-999,0,.0,-999,0
433,1948-11-08,5,5.7,79.00,5.9,2.6,1014.60,-999,1.0,1.3,4.6,-999,1,.6,-999,0
433,1948-11-09,5,3.7,77.00,4.9,.5,1029.80,-999,-1.7,-2.8,4.7,-999,0,.0,-999,0
433,1948-11-10,5,7.7,75.00,6.5,5.0,1015.40,-999,-2.7,-.5,6.6,-999,0,.0,-999,0
433,1948-11-11,5,8.0,87.00,7.8,5.4,1021.20,-999,1.4,3.3,6.9,-999,1,.0,-999,0
433,1948-11-12,5,3.0,61.00,4.5,2.4,1030.60,-999,1.0,1.2,5.8,-999,0,.0,-999,0
433,1948-11-13,5,7.7,73.00,4.7,1.3,1026.20,-999,-5.2,-2.9,3.0,-999,0,.0,-999,0
433,1948-11-14,5,8.0,100.00,10.9,8.4,1016.00,-999,1.0,2.8,9.8,-999,1,5.3,-999,0
433,1948-11-15,5,7.0,95.00,11.1,9.2,1011.70,-999,8.5,8.6,10.8,-999,1,4.6,-999,0
433,1948-11-16,5,7.0,89.00,9.5,7.8,1012.20,-999,3.5,6.1,10.8,-999,1,.0,-999,0
433,1948-11-17,5,7.7,91.00,7.9,4.8,1018.00,-999,.3,2.0,8.7,-999,0,.0,-999,0
433,1948-11-18,5,7.0,85.00,9.4,9.0,1016.60,-999,.4,4.1,11.2,-999,0,.0,-999,0
433,1948-11-19,5,8.0,93.00,11.2,9.8,1020.40,-999,.5,8.9,10.5,-999,1,.1,-999,0
433,1948-11-20,5,6.0,87.00,10.9,10.1,1019.10,-999,7.5,9.1,12.5,-999,1,.1,-999,0
433,1948-11-21,5,6.7,84.00,8.7,7.6,1016.50,-999,2.9,4.3,9.6,-999,1,.1,-999,0
433,1948-11-22,5,5.0,81.00,7.3,5.1,1017.20,-999,4.2,3.9,8.1,-999,1,.4,-999,0
433,1948-11-23,5,6.3,79.00,6.8,4.3,1017.90,-999,1.5,3.1,6.8,-999,0,.0,-999,0
433,1948-11-24,5,1.0,56.00,3.3,-.3,1029.40,-999,-3.5,-1.2,3.1,-999,1,.2,-999,0
433,1948-11-25,5,3.0,75.00,4.0,-1.8,1029.50,-999,-6.7,-4.1,1.6,-999,0,.0,-999,0
433,1948-11-26,5,8.0,84.00,5.7,1.6,1023.20,-999,-5.6,-2.6,3.2,-999,0,.0,-999,0
433,1948-11-27,5,4.3,84.00,6.4,3.1,1020.50,-999,-3.3,-.4,5.5,-999,0,.0,-999,0
433,1948-11-28,5,8.0,95.00,7.1,2.6,1025.50,-999,.8,1.8,3.9,-999,1,.1,-999,0
433,1948-11-29,5,8.0,97.00,6.0,.0,1026.70,-999,-.5,-1.0,2.3,-999,0,.0,-999,0
433,1948-11-30,5,8.0,96.00,6.5,1.8,1026.90,-999,-2.3,-1.6,3.1,-999,1,.0,-999,0
433,1948-12-01,5,6.7,92.00,5.9,.4,1022.80,-999,-3.0,-1.0,3.3,-999,1,.1,-999,0
433,1948-12-02,5,.0,82.00,5.5,1.3,1022.20,-999,-6.6,-4.2,6.2,-999,0,.0,-999,0
433,1948-12-03,5,.0,65.00,5.4,4.2,1015.20,-999,-3.7,-.6,7.9,-999,0,.0,-999,0
433,1948-12-04,5,2.0,76.00,7.0,5.8,1012.70,-999,-2.6,.6,9.1,-999,0,.0,-999,0
433,1948-12-05,5,6.0,90.00,8.6,5.9,1023.20,-999,1.4,4.7,8.2,-999,0,.0,-999,0
433,1948-12-06,5,5.0,88.00,7.3,4.0,1020.10,-999,3.0,2.5,5.9,-999,1,.0,-999,0
433,1948-12-07,5,2.0,81.00,6.9,4.0,1019.20,-999,-.5,1.9,9.2,-999,0,.0,-999,0
433,1948-12-08,5,1.3,79.00,5.6,1.7,1016.40,-999,-3.0,-.6,6.7,-999,0,.0,-999,0
433,1948-12-09,5,3.0,84.00,5.2,.5,1013.30,-999,-5.2,-3.1,2.6,-999,0,.0,-999,0
433,1948-12-10,5,2.7,87.00,6.5,2.4,1016.10,-999,-1.6,.5,6.2,-999,0,.0,-999,0
433,1948-12-11,5,2.0,90.00,5.8,.7,1009.80,-999,-3.7,-1.4,3.4,-999,0,.0,-999,0
433,1948-12-12,5,6.0,92.00,5.7,.3,1006.60,-999,-2.6,-.5,1.0,-999,0,.0,-999,0
433,1948-12-13,5,7.3,89.00,6.7,3.1,1013.80,-999,-1.0,.2,4.0,-999,0,.0,-999,0
433,1948-12-14,5,7.3,80.00,7.3,5.8,1013.90,-999,.4,2.5,7.8,-999,0,.0,-999,0
433,1948-12-15,5,5.0,85.00,8.0,6.1,1009.40,-999,2.5,4.5,7.6,-999,1,2.8,-999,0
433,1948-12-16,5,5.7,88.00,7.5,4.6,1014.90,-999,1.6,3.1,7.1,-999,1,1.8,-999,0
433,1948-12-17,5,8.0,91.00,7.1,3.3,1016.90,-999,1.0,2.2,4.8,-999,1,.5,-999,0
433,1948-12-18,5,7.0,88.00,6.6,2.9,1032.80,-999,-.6,1.0,4.7,-999,1,2.9,-999,0
433,1948-12-19,5,8.0,79.00,5.1,.5,1036.10,-999,-1.1,-.1,2.8,-999,0,.0,-999,0
433,1948-12-20,5,5.0,82.00,4.2,-2.6,1029.10,-999,-2.5,-3.8,.8,-999,0,.0,-999,0
433,1948-12-21,5,8.0,91.00,4.8,-1.6,1025.20,-999,-7.1,-4.9,-.4,-999,0,.0,-999,0
433,1948-12-22,5,8.0,92.00,5.0,-2.0,1026.10,-999,-2.8,-2.7,.0,-999,1,.0,-999,0
433,1948-12-23,5,8.0,93.00,6.1,1.4,1016.00,-999,-3.7,-2.5,2.9,-999,8,.1,-999,0
433,1948-12-24,5,5.0,92.00,5.7,.2,1022.40,-999,-3.3,-1.7,2.8,-999,8,.2,-999,0
433,1948-12-25,5,8.0,75.00,4.8,.8,1029.90,-999,-1.7,.0,1.6,-999,0,.0,-999,0
433,1948-12-26,5,5.0,72.00,4.2,-.8,1033.40,-999,-2.1,-1.7,.9,-999,0,.0,-999,0
433,1948-12-27,5,2.7,85.00,4.9,-.8,1027.80,-999,-6.0,-3.3,1.0,-999,0,.0,-999,0
433,1948-12-28,5,1.3,84.00,3.7,-4.4,1023.60,-999,-7.9,-6.7,-.5,-999,0,.0,-999,0
433,1948-12-29,5,7.7,83.00,6.5,3.8,1009.40,-999,-6.6,-4.4,4.6,-999,0,.0,-999,0
433,1948-12-30,5,4.7,85.00,5.8,1.6,1009.30,-999,-1.5,.4,4.7,-999,1,4.0,-999,0
433,1948-12-31,5,3.7,83.00,5.5,1.7,993.30,-999,-2.9,-1.4,5.0,-999,7,.1,-999,0
433,1949-01-01,5,5.3,69.00,5.3,3.6,989.00,-999,-2.1,.1,5.5,-999,7,.1,-999,0
433,1949-01-02,5,6.3,79.00,6.2,3.5,988.80,-999,-1.1,1.7,5.0,-999,6,.0,-999,0
433,1949-01-03,5,4.0,85.00,6.7,3.4,997.60,-999,-1.0,.4,6.1,-999,6,6.0,-999,0
433,1949-01-04,5,3.3,77.00,5.3,1.4,1007.60,-999,-2.1,.1,3.8,-999,6,3.0,-999,0
433,1949-01-05,5,5.3,82.00,5.8,1.8,1020.10,-999,-3.5,-.9,5.0,-999,6,.0,-999,0
433,1949-01-06,5,5.3,94.00,6.1,1.0,1031.60,-999,-4.4,-2.4,2.8,-999,0,.0,-999,0
433,1949-01-07,5,8.0,95.00,6.5,1.1,1026.90,-999,.0,-.1,3.1,-999,6,.1,-999,0
433,1949-01-08,5,6.0,90.00,5.4,.0,1008.50,-999,-3.0,-2.3,.8,-999,0,.0,-999,0
433,1949-01-09,5,3.0,80.00,5.4,1.2,1011.10,-999,-1.1,-.3,3.5,-999,8,.1,-999,0
433,1949-01-10,5,7.7,94.00,4.8,-2.6,1018.30,-999,-4.1,-4.1,.8,-999,0,.0,-999,0
433,1949-01-11,5,5.7,87.00,4.5,-1.9,1005.10,-999,-7.2,-5.5,-.7,-999,0,.0,-999,0
433,1949-01-12,5,8.0,83.00,5.8,2.0,1000.80,-999,-1.0,-.9,2.8,-999,8,.4,-999,0
433,1949-01-13,5,4.7,84.00,5.5,.5,1021.40,-999,.8,-1.0,2.4,-999,7,.0,-999,0
433,1949-01-14,5,8.0,90.00,6.7,3.2,1013.60,-999,-3.0,-1.6,4.9,-999,6,.0,-999,0
433,1949-01-15,5,4.3,76.00,5.6,1.9,1006.70,-999,1.8,.5,4.9,-999,6,1.5,-999,0
433,1949-01-16,5,7.3,87.00,5.8,2.0,1000.80,-999,-3.2,-2.4,4.7,-999,6,.5,-999,0
433,1949-01-17,5,8.0,93.00,7.6,4.0,1004.70,-999,1.6,2.1,4.9,-999,8,2.9,-999,0
433,1949-01-18,5,6.3,82.00,7.5,5.6,1005.50,-999,3.2,3.7,6.8,-999,6,5.9,-999,0
433,1949-01-19,5,8.0,82.00,9.3,8.8,1005.30,-999,4.0,4.7,10.0,-999,6,1.6,-999,0
433,1949-01-20,5,6.3,65.00,6.3,6.1,1002.60,-999,6.6,4.8,9.3,-999,6,.9,-999,0
433,1949-01-21,5,6.0,81.00,6.5,3.6,993.80,-999,1.4,2.0,6.0,-999,8,1.3,-999,0
433,1949-01-22,5,2.3,58.00,3.4,-1.1,1016.00,-999,.1,-2.5,2.6,-999,8,5.3,-999,0
433,1949-01-23,5,2.7,80.00,4.6,-.9,1024.90,-999,-6.0,-4.8,1.3,-999,0,.0,-999,0
433,1949-01-24,5,5.3,76.00,4.9,1.0,1021.20,-999,-2.6,-2.2,2.4,-999,0,.0,-999,0
433,1949-01-25,5,8.0,91.00,6.0,.8,1032.30,-999,.5,-.9,2.0,-999,6,.1,-999,0
433,1949-01-26,5,3.3,90.00,4.7,-2.0,1031.70,-999,-3.0,-4.0,.6,-999,0,.0,-999,0
433,1949-01-27,5,3.7,77.00,4.8,.4,1031.90,-999,-5.6,-4.2,3.2,-999,0,.0,-999,0
433,1949-01-28,5,6.3,73.00,4.9,1.3,1032.10,-999,-2.0,-1.4,2.8,-999,0,.0,-999,0
433,1949-01-29,5,2.3,75.00,5.8,3.0,1031.40,-999,-1.6,.1,7.0,-999,0,.0,-999,0
433,1949-01-30,5,6.3,75.00,6.0,3.8,1020.90,-999,-1.9,1.1,5.9,-999,0,.0,-999,0
433,1949-01-31,5,2.3,75.00,5.0,1.2,1015.90,-999,-.5,.2,3.9,-999,0,.0,-999,0
433,1949-02-01,5,1.7,68.00,3.8,-1.3,1019.70,-999,-3.4,-2.7,1.5,-999,0,.0,-999,0
433,1949-02-02,5,1.0,70.00,3.5,-2.7,1033.30,-999,-5.7,-4.5,.3,-999,1,.0,-999,0
433,1949-02-03,5,3.7,75.00,4.5,-.7,1034.80,-999,-6.1,-4.1,3.0,-999,1,.1,-999,0
433,1949-02-04,5,8.0,74.00,4.7,.6,1026.90,-999,-4.0,-2.9,1.9,-999,1,.0,-999,0
433,1949-02-05,5,5.3,88.00,6.3,1.5,1022.50,-999,1.2,.0,4.6,-999,1,.0,-999,0
433,1949-02-06,5,5.7,95.00,4.5,-3.3,1028.80,-999,-5.9,-5.6,.2,-999,1,.1,-999,0
433,1949-02-07,5,8.0,95.00,4.2,-4.2,1023.30,-999,-5.5,-5.9,-1.7,-999,1,.0,-999,0
433,1949-02-08,5,5.0,90.00,6.0,1.7,1015.60,-999,-6.5,-6.2,4.3,-999,1,.0,-999,0
433,1949-02-09,5,6.0,90.00,7.0,3.4,1007.40,-999,1.2,.7,4.7,-999,1,.8,-999,0
433,1949-02-10,5,7.7,76.00,6.1,3.8,998.60,-999,1.8,2.5,6.2,-999,1,8.3,-999,0
433,1949-02-11,5,4.7,83.00,5.6,1.2,1013.50,-999,.5,.3,3.9,-999,1,.7,-999,0
433,1949-02-12,5,5.3,91.00,5.6,.3,1014.20,-999,-4.1,-2.6,2.8,-999,0,.0,-999,0
433,1949-02-13,5,.0,67.00,4.3,.9,1017.80,-999,-3.5,-1.6,4.9,-999,0,.0,-999,0
433,1949-02-14,5,6.3,77.00,5.7,3.1,1019.40,-999,-3.8,-2.3,6.1,-999,0,.0,-999,0
433,1949-02-15,5,8.0,93.00,9.1,6.8,1019.80,-999,2.6,3.3,7.6,-999,1,.1,-999,0
433,1949-02-16,5,8.0,85.00,9.1,7.9,1023.30,-999,5.3,5.7,8.3,-999,1,4.6,-999,0
433,1949-02-17,5,6.0,90.00,8.3,5.3,1023.40,-999,6.0,3.7,8.1,-999,1,.1,-999,0
433,1949-02-18,5,2.7,90.00,6.6,2.5,1020.40,-999,-1.0,-1.1,5.4,-999,0,.0,-999,0
433,1949-02-19,5,8.0,98.00,5.8,-.6,1020.70,-999,-2.0,-2.4,3.4,-999,0,.0,-999,0
433,1949-02-20,5,7.0,89.00,7.9,5.5,1024.40,-999,-2.3,-1.7,9.6,-999,0,.0,-999,0
433,1949-02-21,5,.3,77.00,7.9,7.8,1024.10,-999,-.6,1.3,14.4,-999,0,.0,-999,0
433,1949-02-22,5,2.3,79.00,6.6,4.4,1021.40,-999,1.0,2.6,8.0,-999,0,.0,-999,0
433,1949-02-23,5,8.0,77.00,8.0,7.2,1016.30,-999,1.7,2.9,9.5,-999,1,.3,-999,0
433,1949-02-24,5,3.3,79.00,6.7,4.8,1017.50,-999,1.4,2.2,7.9,-999,1,1.3,-999,0
433,1949-02-25,5,3.7,80.00,6.5,3.8,1016.90,-999,1.4,2.2,7.0,-999,1,.6,-999,0
433,1949-02-26,5,8.0,89.00,7.3,4.4,1011.10,-999,.9,1.8,5.6,-999,1,1.7,-999,0
433,1949-02-27,5,5.3,82.00,6.6,3.4,994.20,-999,3.5,1.3,6.7,-999,1,8.6,-999,0
433,1949-02-28,5,4.0,71.00,4.9,1.8,1006.30,-999,-.5,.2,5.3,-999,1,2.1,-999,0
433,1949-03-01,5,8.0,93.00,6.1,.6,981.80,-999,-.6,-.7,3.1,-999,8,4.8,-999,5
433,1949-03-02,5,4.7,74.00,3.6,-3.4,1012.10,-999,-3.3,-4.8,.1,-999,8,6.0,-999,3
433,1949-03-03,5,.3,59.00,2.7,-3.8,1015.30,-999,-8.0,-7.0,-.8,-999,7,.2,-999,2
433,1949-03-04,5,4.7,77.00,3.9,-2.8,1021.40,-999,-7.2,-6.0,.3,-999,0,.0,-999,0
433,1949-03-05,5,6.7,74.00,3.2,-4.7,1014.80,-999,-7.4,-6.4,-2.3,-999,1,.0,-999,0
433,1949-03-06,5,7.0,84.00,4.0,-3.7,1009.90,-999,-5.6,-5.5,-1.3,-999,7,2.3,-999,9
433,1949-03-07,5,2.0,79.00,2.8,-7.0,1014.40,-999,-12.0,-11.1,-2.6,-999,7,1.3,-999,9
